LabComponentKey,LabComponentEpicId,measurement_concept_id,CommonName,BundleName,n_lab_component_result,n_procedure_orders
20897,5209,NA,NHSBT HPA TYPING NHSBT SAMPLE #,NA,107,NA
20898,5210,NA,NHSBT HPA TYPING TEST RESULT,NA,107,NA
20899,5211,NA,NHSBT HPA TYPING METHOD,NA,107,NA
23791,304040033,NA,VERIFYNOW ARU RANGE,NA,108,NA
20707,3043800,NA,LABORATORY COMMENT UCCM,NA,108,NA
1055,118103,NA,UCLH CV ECHO PULMONARY PASP,NA,108,NA
12122,3043253,NA,COMMENT P16N,NA,108,NA
895,1180010062,NA,PVMG,NA,109,NA
12075,3043206,NA,CYCLOSERINE LEVEL MG/L,NA,109,NA
23671,3043400033,NA,HISTO AG RESULT,NA,110,NA
11894,3043018,NA,CLINICAL COMMENT MGCC,NA,110,NA
919,1180011014,NA,MVVTI,NA,111,NA
851,1180010015,3012140,MVG,NA,111,NA
20909,5221,NA,NHSBT PLATELET ANTIBODY COMMENT,NA,112,NA
23502,118000104,NA,UCLH CV AO ABD AP,NA,112,NA
12073,3043204,NA,TYPE CYCT,NA,113,NA
20852,5164,NA,TRANSFUSION REACTION INVESTIG POST-TX PLASMA,NA,113,NA
20855,5167,NA,TRANSFUSION REACTION INVESTIG CROSSMATCH,NA,113,NA
20854,5166,NA,TRANSFUSION REACTION INVESTIG DAT,NA,113,NA
20851,5163,NA,TRANSFUSION REACTION INVESTIG POST-TX SAMPLE NO.,NA,113,NA
20849,5161,NA,TRANSFUSION REACTION INVESTIG PRE-TX SAMPLE NO.,NA,113,NA
20857,5169,NA,TRANSFUSION REACTION INVESTIG CONCLUSION,NA,113,NA
20848,5160,NA,TRANSFUSION REACTION INVESTIG IMPLICATED UNIT NO.,NA,113,NA
20853,5165,NA,TRANSFUSION REACTION INVESTIG ANTIBODY SCREEN,NA,113,NA
20850,5162,NA,TRANSFUSION REACTION INVESTIG PRE-TX PLASMA,NA,113,NA
20856,5168,NA,TRANSFUSION REACTION INVESTIG RH K PHENOTYPE,NA,113,NA
11443,3042562,NA,SPECIMEN TESTED BY MEL2,NA,114,NA
1023,1181000011,NA,UCLH TV PK A VEL,NA,114,NA
11604,3042725,NA,ISOLATES WISO,NA,114,NA
12096,3043227,NA,RESULT TRY1,NA,114,NA
12072,3043203,NA,TESTED BY CYCS,NA,115,NA
853,1180010017,21492066,MVA2D,NA,115,NA
21170,102121360,NA,UCLH TRISOMY 18 SCREEN RISK ESTIMATE (RATIO 3),NA,117,NA
21176,102121420,NA,UCLH TRISOMY 13 SCREEN RISK ESTIMATE (RATIO 3),NA,117,NA
11823,3042947,NA,TOXOCARA WESTERN BLOT,NA,117,NA
851,1180010015,3012140,MVG,NA,117,NA
11642,3042764,NA,CLINICAL COMMENT RCCC,NA,118,NA
11680,3042803,NA,CLINICAL COMMENT AFCM,NA,118,NA
23466,118000067,NA,EF (4D),NA,118,NA
585,1180000630,NA,AOARCH,NA,120,NA
1048,1181000036,NA,LVSIDE,NA,120,NA
842,1180010005,NA,AVA,NA,120,NA
12103,3043234,NA,RESULT BA1,NA,120,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,121,NA
919,1180011014,NA,MVVTI,NA,122,NA
12394,3043531,NA,RIFAMPICIN LEVEL MG/L,NA,124,NA
12392,3043529,NA,TYPE RIFT,NA,124,NA
12391,3043528,NA,TESTED BY RIFS,NA,124,NA
20822,5134,NA,PATERNAL PHENOTYPE DOB OF PARTNER,NA,125,NA
20825,5137,NA,PATERNAL PHENOTYPE OTHER PHENOTYPE,NA,125,NA
20821,5133,NA,PATERNAL PHENOTYPE NAME OF (M) PARTNER,NA,125,NA
20824,5136,NA,PATERNAL PHENOTYPE ABO RH D TYPE,NA,125,NA
20823,5135,NA,PATERNAL PHENOTYPE PARTNER SAMPLE NO.,NA,125,NA
20826,5138,NA,PATERNAL PHENOTYPE COMMENTS,NA,125,NA
11706,3042829,NA,LABORATORY COMMENT FC7L,NA,125,NA
7086,1812060,NA,LV DP/DT,NA,125,NA
21051,5367,NA,HISTORIC NHSBT HLA TYPING CLASS 1,NA,126,NA
11632,3042754,NA,PLEASE NOTE CPCA,NA,126,NA
1054,118102,NA,UCLH CV ECHO PULMONARY RA PRESSURE,NA,127,NA
14125,4366,NA,COMMENT COMM,NA,128,NA
11592,3042712,NA,CLINICAL COMMENT BCCC,NA,129,NA
20903,5215,NA,NHSBT PLATELET ANTIBODY IND MAIPA GPIIB/III,NA,131,NA
20904,5216,NA,NHSBT PLATELET ANTIBODY IND MAIPA GPIA/IIA,NA,131,NA
20907,5219,NA,NHSBT PLATELET ANTIBODY IND MAIPA CD109,NA,131,NA
20902,5214,NA,NHSBT PLATELET ANTIBODY INDIRECT PIFT,NA,131,NA
20901,5213,NA,NHSBT PLATELET ANTIBODY NHSBT SAMPLE #,NA,131,NA
20905,5217,NA,NHSBT PLATELET ANTIBODY IND MAIPA GPIB/IX,NA,131,NA
20908,5220,NA,NHSBT PLATELET ANTIBODY IND PIFT ADDITIONAL,NA,131,NA
20906,5218,NA,NHSBT PLATELET ANTIBODY IND MAIPA HLA,NA,131,NA
11996,3043124,NA,COMMENT FARL,NA,132,NA
83,1089,NA,ISOLATE ISOLATE,NA,132,NA
11661,3042784,NA,ORIGINAL FORM NUMBER,NA,132,NA
11983,3043111,NA,T. B. RHODESIENSE IFAT HTD,NA,134,NA
12146,3043277,NA,GNATHOSTOMA COMMENT,NA,134,NA
6277,1811157,NA,PH,NA,134,NA
23826,304040038,NA,POLYMORPHS BDPO CSFPO,NA,134,NA
12055,3043184,NA,P. VIVAX PCR,NA,135,NA
12056,3043187,NA,P. MALARIAE PCR MDN1,NA,135,NA
23830,304040039,NA,LYMPHOCYTES BODLY CSFLY,NA,135,NA
11796,3042920,NA,FILARIA ELISA O. D.,NA,136,NA
12145,3043276,NA,GNATHOSTOMA RESULT,NA,136,NA
11986,3043114,NA,T. B. GAMBIENSE IFAT 1.3,NA,137,NA
11797,3042921,NA,FILARIA ELISA CUT-OFF,NA,138,NA
11633,3042755,NA,PLEASE NOTE STGZ,NA,139,NA
11714,3042838,NA,STATUS CSST,NA,139,NA
11576,3042695,NA,CLINICAL COMMENT MRCC,NA,141,NA
4119,1621,NA,BLOOD CULTURE,NA,141,NA
21000,5316,NA,HISTORIC KLEIHAUER,NA,142,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,143,NA
361,118000027,21493304,GLS GLOBAL LONG STRAIN AVG,NA,143,NA
20948,5260,NA,NHSBT COLD AGGLUTININS COLD AGGLUTININS,NA,143,NA
12053,3043182,NA,PLEASE NOTE MDNZ,NA,143,NA
21169,102121350,NA,UCLH TRISOMY 18 SCREEN RISK ESTIMATE (RATIO 2),NA,143,NA
21175,102121410,NA,UCLH TRISOMY 13 SCREEN RISK ESTIMATE (RATIO 2),NA,143,NA
20708,3043802,NA,CLINICAL COMMENT URDR,NA,144,NA
20947,5259,NA,NHSBT COLD AGGLUTININS DAT SCREEN AT R T P,NA,144,NA
20946,5258,NA,NHSBT COLD AGGLUTININS DAT,NA,144,NA
20951,5263,NA,NHSBT COLD AGGLUTININS ALB 30 TITRE VS POOL,NA,144,NA
20949,5261,NA,NHSBT COLD AGGLUTININS SAL 4 TITRE VS POOL,NA,144,NA
20952,5264,NA,NHSBT COLD AGGLUTININS ALB 30 TITRE VS AUTO,NA,144,NA
20945,5257,NA,NHSBT COLD AGGLUTININS NHSBT SAMPLE #,NA,144,NA
20950,5262,NA,NHSBT COLD AGGLUTININS SAL 4 TITRE VS AUTO,NA,144,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,146,NA
23477,118000078,NA,RV SV INDEX (4D),NA,147,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,147,NA
21571,5838,NA,SAMPLE REJECTED,NA,148,NA
1054,118102,NA,UCLH CV ECHO PULMONARY RA PRESSURE,NA,149,NA
23473,118000074,NA,RV ESV INDEX (4D),NA,149,NA
23470,118000071,NA,RV EDV INDEX (4D),NA,150,NA
12054,3043183,NA,P. FALCIPARUM PCR,NA,150,NA
12079,3043210,NA,RESULT WOR1,NA,151,NA
11825,3042949,NA,PLEASE NOTE ROSA,NA,152,NA
504,118000041,NA,UCLH CV ECHO LEFT VENTRICLE CARDIAC INDEX,NA,152,NA
11563,3042682,NA,COMMENT CPCM,NA,152,NA
869,1180010036,NA,PVSDR,NA,153,NA
1026,1181000014,NA,STROKE VOLUME INDEX,NA,153,NA
23704,9139,NA,ASPERGILLUS REPORTING COMMENT,NA,154,NA
11714,3042838,NA,STATUS CSST,NA,154,NA
954,1180011049,NA,PVPKDVEL,NA,154,NA
21095,5412,NA,HISTORIC COMMENT,NA,155,NA
11827,3042951,NA,ESBL-PRODUCER,NA,155,NA
23476,118000077,NA,RV SV (4D),NA,155,NA
968,1180030507,NA,ECHOEF,NA,156,NA
1039,1181000027,NA,UCLH CV ECHO JET WIDTH/LVOT DIAMETER,NA,156,NA
11959,3043087,NA,COMMENT LCOM,NA,156,NA
953,1180011048,NA,PVPKSVEL,NA,156,NA
11644,3042766,NA,PLEASE NOTE RSPA,NA,157,NA
1015,1181000003,3037208,LAAREA,NA,158,NA
23472,118000073,NA,RV ESV (4D),NA,159,NA
23469,118000070,NA,RV EDV (4D),NA,160,NA
1038,1181000026,NA,UCLH CV ECHO AV AR JET WIDTH,NA,161,NA
1049,1181000037,NA,UCLHCVRVSIDE,NA,161,NA
498,118000040,NA,CARDIAC OUTPUT,NA,161,NA
23471,118000072,3013395,RV EF (4D),NA,161,NA
12188,3043321,NA,HOURS SINCE LAST DOSE PO07,NA,162,NA
12114,3043245,NA,RESULT SPP1,NA,162,NA
11590,3042709,NA,GRAM STAIN PAEDIATRIC BOTTLE,NA,163,NA
11859,3042983,NA,COMMENT LEC1,NA,164,NA
11996,3043124,NA,COMMENT FARL,NA,164,NA
1025,1181000013,NA,UCLH AV STROKE VOLUME,NA,164,NA
917,1180011012,NA,PISTRADMS,NA,164,NA
15717,910,NA,NHSBT FMH INVESTIGATION. COMMENT 1,NA,165,NA
15712,906,NA,NHSBT FMH INVESTIGATION. NHSBT SAMPLE #,NA,165,NA
21113,5430,NA,HISTORIC INVESTIGATION 4,NA,165,NA
21110,5427,NA,HISTORIC INVESTIGATION 1,NA,165,NA
21112,5429,NA,HISTORIC INVESTIGATION 3,NA,165,NA
21111,5428,NA,HISTORIC INVESTIGATION 2,NA,165,NA
21114,5431,NA,HISTORIC INVESTIGATION 5,NA,165,NA
11923,3043047,NA,PLEASE NOTE SCUZ,NA,167,NA
11661,3042784,NA,ORIGINAL FORM NUMBER,NA,168,NA
955,1180011050,NA,LVSYSVOL,NA,169,NA
21047,5363,NA,HISTORIC BLOOD STATUS FORM (LABORATORY),NA,169,NA
23828,304040034,NA,WINPATH BLOOD CULTURE AEROBIC RESULT,NA,169,NA
957,1180011052,NA,LVDIAVOL,NA,170,NA
20801,5113,NA,NHSBT GRANULOCYTE IMMUNOLOGY METHOD 5,NA,171,NA
15810,937,NA,NHSBT GRANULOCYTE IMMUNOLOGY COMMENTS,NA,171,NA
15782,911,NA,NHSBT GRANULOCYTE IMMUNOLOGY NHSBT SAMPLE #,NA,171,NA
20802,5114,NA,NHSBT GRANULOCYTE IMMUNOLOGY METHOD 5 RESULT,NA,171,NA
11753,3042877,NA,CLINICAL COMMENT TCCC,NA,171,NA
11913,3043037,NA,PLEASE NOTE TBPA,NA,171,NA
12121,3043252,NA,16S RDNA SCREENING PCR P16S,NA,172,NA
23789,304040031,NA,VERIFYNOW ARU VALUE,NA,173,NA
21153,102121170,NA,UCLH SERIOUS CARDIAC ANOMALIES (FETUS 1),NA,174,NA
11605,3042726,NA,LABORATORY COMMENT WCOM,NA,177,NA
11565,3042684,NA,PLEASE NOTE URNA,NA,178,NA
578,1180000623,NA,EF (MOD BP),NA,181,NA
23788,304040030,NA,VERIFYNOW PRU VALUE,NA,182,NA
21187,102121530,NA,UCLH EXOMPHALOS (FETUS 2),NA,182,NA
21143,102121060,NA,UCLH ANENCEPHALY (FETUS 2),NA,182,NA
21148,102121120,NA,UCLH OPEN SPINA BIFIDA (FETUS 2),NA,182,NA
21158,102121240,NA,UCLH BILATERAL RENAL AGENESIS (FETUS 2),NA,182,NA
21193,102121590,NA,UCLH GASTROSCHISIS (FETUS 2),NA,182,NA
21181,102121470,NA,UCLH DIAPHRAGMATIC HERNIA (FETUS 2),NA,182,NA
21199,102121650,NA,UCLH CLEFT LIP (FETUS 2),NA,182,NA
23705,9138,NA,ASPERGILLUS PCR,NA,183,NA
23500,118000102,NA,PR END PG,NA,184,NA
23499,118000101,NA,PR END VMAX,NA,185,NA
21571,5838,NA,SAMPLE REJECTED,NA,186,NA
23475,118000076,NA,RV LENGTH,NA,188,NA
11713,3042837,NA,CLINICAL COMMENT CSCC,NA,189,NA
850,1180010014,46236807,MVVC,NA,190,NA
361,118000027,21493304,GLS GLOBAL LONG STRAIN AVG,NA,191,NA
21052,5368,NA,HISTORIC DAT (VISION),NA,191,NA
21337,5583,NA,WINPATH MALARIA ELISA CUT-OFF,NA,192,NA
11605,3042726,NA,LABORATORY COMMENT WCOM,NA,192,NA
1031,1181000019,NA,RVOTATPVANNULUS,NA,192,NA
23,102120820,NA,UCLH NUMBER OF FETUS,NA,192,NA
25,102120870,NA,UCLH GESTATION DAYS,NA,192,NA
21180,102121460,NA,UCLH DIAPHRAGMATIC HERNIA (FETUS 1),NA,192,NA
21141,102120840,NA,UCLH OPEN SPINA BIFIDA,NA,192,NA
21198,102121640,NA,UCLH CLEFT LIP (FETUS 1),NA,192,NA
21186,102121520,NA,UCLH EXOMPHALOS (FETUS 1),NA,192,NA
21140,102120830,NA,UCLH ANENCEPHALY,NA,192,NA
21157,102121230,NA,UCLH BILATERAL RENAL AGENESIS (FETUS 1),NA,192,NA
21192,102121580,NA,UCLH GASTROSCHISIS (FETUS 1),NA,192,NA
15188,4844,NA,PFA2,NA,196,NA
23474,118000075,NA,RV FAC (4D),NA,196,NA
968,1180030507,NA,ECHOEF,NA,197,NA
21336,5582,NA,WINPATH MALARIA ELISA,NA,198,NA
11869,3042993,NA,PLEASE NOTE PNAA,NA,199,NA
803,1180001018,NA,TVPKEVEL,NA,199,NA
498,118000040,NA,CARDIAC OUTPUT,NA,200,NA
871,1180010038,NA,LDCA,NA,201,NA
23,102120820,NA,UCLH NUMBER OF FETUS,NA,201,NA
21043,5359,NA,HISTORIC NHSBT HLA-B27,NA,202,NA
870,1180010037,3034200,LVOTD,NA,202,NA
15090,4756,NA,ISOLATE(S) 68FI,NA,202,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,202,NA
21168,102121340,NA,UCLH TRISOMY 18 SCREEN RISK ESTIMATE (RATIO 1),NA,202,NA
21174,102121400,NA,UCLH TRISOMY13 SCREEN RISK ESTIMATE (RATIO 1),NA,202,NA
21198,102121640,NA,UCLH CLEFT LIP (FETUS 1),NA,204,NA
21186,102121520,NA,UCLH EXOMPHALOS (FETUS 1),NA,204,NA
21140,102120830,NA,UCLH ANENCEPHALY,NA,204,NA
21141,102120840,NA,UCLH OPEN SPINA BIFIDA,NA,204,NA
21157,102121230,NA,UCLH BILATERAL RENAL AGENESIS (FETUS 1),NA,204,NA
21180,102121460,NA,UCLH DIAPHRAGMATIC HERNIA (FETUS 1),NA,204,NA
21192,102121580,NA,UCLH GASTROSCHISIS (FETUS 1),NA,204,NA
20575,1519,3020564,CREA,NA,204,NA
11865,3042989,NA,CLINICAL COMMENT FUNC,NA,204,NA
21323,5569,NA,WINPATH LABORATORY COMMENT,NA,204,NA
21174,102121400,NA,UCLH TRISOMY13 SCREEN RISK ESTIMATE (RATIO 1),NA,206,NA
21168,102121340,NA,UCLH TRISOMY 18 SCREEN RISK ESTIMATE (RATIO 1),NA,206,NA
12058,3043189,NA,RESULT IN1,NA,206,NA
21135,5451,3020779,BLOOD GAS UREA,NA,206,NA
32,102120980,NA,UCLH TYPE OF ULTRASOUND SCAN,NA,208,NA
23,102120820,NA,UCLH NUMBER OF FETUS,NA,210,NA
25,102120870,NA,UCLH GESTATION DAYS,NA,210,NA
1053,118101,3024965,UCLH CV ECHO PULMONARY TR GRADIENT,NA,210,NA
23713,9140,NA,ASPERGILLUS STATUS,NA,211,NA
32,102120980,NA,UCLH TYPE OF ULTRASOUND SCAN,NA,213,NA
1011,118100,3019256,UCLH CV ECHO PULMONARY TR VELOCITY,NA,215,NA
810,1180001025,NA,RV WALL THICKNESS,NA,216,NA
11581,3042700,NA,EPITHELIAL CELLS UEPC,NA,217,NA
7086,1812060,NA,LV DP/DT,NA,218,NA
906,1180011000,NA,VNMS,NA,218,NA
11452,3042571,NA,PLEASE NOTE MISA,NA,219,NA
11580,3042699,NA,RED BLOOD CELLS URBC,NA,219,NA
83,1089,NA,ISOLATE ISOLATE,NA,220,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,220,NA
11656,3042778,NA,CYSTS FCY3,NA,221,NA
12161,3043293,NA,COMMENT VORC,NA,223,NA
859,1180010026,46236811,TVVC,NA,223,NA
12353,3043488,NA,TRICHOMONAS VAGINALIS,NA,224,NA
25,102120870,NA,UCLH GESTATION DAYS,NA,224,NA
23,102120820,NA,UCLH NUMBER OF FETUS,NA,224,NA
955,1180011050,NA,LVSYSVOL,NA,226,NA
842,1180010005,NA,AVA,NA,226,NA
957,1180011052,NA,LVDIAVOL,NA,226,NA
882,1180010049,21494194,PISAR,NA,227,NA
5046,1740133,3015235,HCO3 CAP,NA,229,NA
11750,3042874,NA,CULTURE TPRE,NA,230,NA
11831,3042955,NA,CLINICAL COMMENT ROCC,NA,232,NA
11927,3043051,NA,ISOLATES SASI,NA,234,NA
158,118000002,NA,UCLH CV ECHO RA VOLUME INDEX,NA,234,NA
20796,5108,NA,NHSBT GRANULOCYTE IMMUNOLOGY METHOD 2 RESULT,NA,235,NA
20798,5110,NA,NHSBT GRANULOCYTE IMMUNOLOGY METHOD 3 RESULT,NA,235,NA
20792,5104,NA,NHSBT GRANULOCYTE IMMUNOLOGY INVESTIGATION,NA,235,NA
20800,5112,NA,NHSBT GRANULOCYTE IMMUNOLOGY METHOD 4 RESULT,NA,235,NA
20797,5109,NA,NHSBT GRANULOCYTE IMMUNOLOGY METHOD 3,NA,235,NA
20793,5105,NA,NHSBT GRANULOCYTE IMMUNOLOGY METHOD 1,NA,235,NA
20794,5106,NA,NHSBT GRANULOCYTE IMMUNOLOGY METHOD 1 RESULT,NA,235,NA
20795,5107,NA,NHSBT GRANULOCYTE IMMUNOLOGY METHOD 2,NA,235,NA
20799,5111,NA,NHSBT GRANULOCYTE IMMUNOLOGY METHOD 4,NA,235,NA
803,1180001018,NA,TVPKEVEL,NA,235,NA
12638,3043780,NA,REPORT STATUS,NA,238,NA
12643,3043785,NA,CLINICAL DETAILS,NA,239,NA
12640,3043782,NA,SPECIMEN DESCRIPTION SDES,NA,239,NA
136,1179,NA,VC % OF PRED (SITTING),NA,239,NA
1056,118104,NA,UCLH CV ECHO PULMONARY ACCELERATION TIME,NA,240,NA
15681,879,3004077,POCT GLUCOSE CAPILLARY,NA,241,NA
11998,3043126,NA,DAY BLOODS RESULT,NA,242,NA
11579,3042698,NA,WHITE BLOOD CELLS UWBC,NA,242,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,242,NA
841,1180010003,NA,AVG,NA,249,NA
21095,5412,NA,HISTORIC COMMENT,NA,251,NA
20789,5101,NA,NHSBT FMH INVESTIGATION. % RH D+ RED CELLS,NA,252,NA
20790,5102,NA,NHSBT FMH INVESTIGATION. VOLUME PACKED RH D+,NA,252,NA
20791,5103,NA,NHSBT FMH INVESTIGATION. TOTAL ANTI-D ADVISED,NA,252,NA
875,1180010042,3037486,AOVTI,NA,253,NA
11684,3042807,NA,MICROSCOPY AFBM,NA,254,NA
12129,3043260,NA,SAMPLE TYPE SMTP,NA,254,NA
11829,3042953,NA,ISOLATES ROIS,NA,254,NA
11952,3043080,NA,COMMENT CRCM,NA,257,NA
21570,5842,NA,AQURE LITER FLOW,NA,258,NA
8538,273,NA,COLD AGGLUTININS TITRE AT 4C,NA,260,NA
12066,3043197,NA,HOURS SINCE LAST DOSE TEID,NA,262,NA
578,1180000623,NA,EF (MOD BP),NA,263,NA
21007,5323,NA,HISTORIC BLOOD BANK COMMENT,NA,264,NA
934,1180011029,NA,MVCVTI,NA,264,NA
895,1180010062,NA,PVMG,NA,265,NA
21571,5838,NA,SAMPLE REJECTED,NA,266,NA
11754,3042878,NA,STATUS FSTA,NA,266,NA
12158,3043290,NA,TYPE VORT,NA,268,NA
961,1180011056,3000351,BSA,NA,270,NA
11871,3042995,NA,COMMENT PNC1,NA,271,NA
1020,1181000008,3017701,IVCINSPIR,NA,272,NA
1022,1181000010,NA,UCLH RESPIRATORY COLLAPSE,NA,272,NA
20985,5301,NA,HISTORIC PRODUCT ORDER DETAILS,NA,274,NA
15680,878,3035279,POCT IONIZED CALCIUM CAPILLARY,NA,277,NA
21571,5838,NA,SAMPLE REJECTED,NA,278,NA
12155,3043287,NA,COMMENT ITRC,NA,279,NA
11961,3043089,NA,TRICHINELLA IFAT,NA,280,NA
20869,5181,NA,ADDITIONAL TYPES,NA,281,NA
20868,5180,NA,RED CELL PHENOTYPE,NA,282,NA
20867,5179,NA,NHSBT RED CELL PHENOTYPE NHSBT SAMPLE #,NA,282,NA
21453,5703,NA,HT- PLATELETS,NA,283,NA
21451,5701,NA,SD PLATELETS,NA,283,NA
11970,3043098,NA,CULTURE RESULT LRE1,NA,285,NA
959,1180011054,NA,LAVOLIN,NA,285,NA
866,1180010033,NA,IVRT,NA,287,NA
1032,1181000020,NA,MAIN PA,NA,289,NA
1044,1181000032,NA,UCLH CV ECHO AORTA ANNULUS INDEX,NA,291,NA
11745,3042869,NA,CLINICAL COMMENT NCCC,NA,293,NA
11969,3043097,NA,MICROSCOPY RESULT LRES,NA,293,NA
1012,1181000000,NA,LVIDDINDEX,NA,294,NA
504,118000041,NA,UCLH CV ECHO LEFT VENTRICLE CARDIAC INDEX,NA,296,NA
12152,3043284,NA,TYPE ITRT,NA,296,NA
1026,1181000014,NA,STROKE VOLUME INDEX,NA,297,NA
1055,118103,NA,UCLH CV ECHO PULMONARY PASP,NA,299,NA
12157,3043289,NA,TESTED BY VORS,NA,301,NA
23558,304040002,NA,T2MR COMMENTS,NA,305,NA
1046,1181000034,NA,UCLH CV ECHO AORTA STJ INDEX,NA,305,NA
11932,3043057,NA,MALARIA ELISA O. D.,NA,306,NA
11745,3042869,NA,CLINICAL COMMENT NCCC,NA,309,NA
957,1180011052,NA,LVDIAVOL,NA,310,NA
955,1180011050,NA,LVSYSVOL,NA,310,NA
11442,3042561,NA,PLEASE NOTE MEL1,NA,310,NA
1054,118102,NA,UCLH CV ECHO PULMONARY RA PRESSURE,NA,313,NA
23495,118000097,NA,UCLH CV RA AREA INDEX,NA,314,NA
21323,5569,NA,WINPATH LABORATORY COMMENT,NA,316,NA
842,1180010005,NA,AVA,NA,319,NA
1022,1181000010,NA,UCLH RESPIRATORY COLLAPSE,NA,321,NA
11569,3042688,NA,CLINICAL COMMENT URDR,NA,321,NA
498,118000040,NA,CARDIAC OUTPUT,NA,322,NA
1020,1181000008,3017701,IVCINSPIR,NA,323,NA
591,1180000636,3023614,LASIZE,NA,323,NA
12160,3043292,NA,VORICONAZOLE LEVEL MG/L,NA,323,NA
23825,304040035,NA,WINPATH BLOOD CULTURE ANAEROBIC RESULT,NA,323,NA
1025,1181000013,NA,UCLH AV STROKE VOLUME,NA,325,NA
1051,1181000039,1001862,RAVOL,NA,326,NA
21571,5838,NA,SAMPLE REJECTED,NA,332,NA
83,1089,NA,ISOLATE ISOLATE,NA,332,NA
23494,118000096,NA,RVMID,NA,332,NA
11750,3042874,NA,CULTURE TPRE,NA,333,NA
11959,3043087,NA,COMMENT LCOM,NA,334,NA
11730,3042854,NA,RED BLOOD CELL COUNT,NA,339,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,339,NA
11728,3042852,NA,WHITE BLOOD CELL COUNT,NA,339,NA
15142,4802,NA,GRAM STAIN FGRM,NA,339,NA
11726,3042850,NA,DESCRIPTION,NA,339,NA
1029,1181000017,NA,MIDRVDIAMETER (RVD2),NA,340,NA
1047,1181000035,NA,UCLH CV ECHO AORTA AO ASC INDEX,NA,341,NA
23564,304040003,NA,T2MR STATUS,NA,346,NA
859,1180010026,46236811,TVVC,NA,346,NA
11641,3042763,NA,LABORATORY COMMENT RCOM,NA,350,NA
868,1180010035,NA,PVAWD,NA,355,NA
11885,3043009,NA,COMMENT LEI3,NA,357,NA
590,1180000635,NA,LVMASS,NA,359,NA
1021,1181000009,21494004,IVCEXPIRA,NA,361,NA
840,1180010002,46236802,AVVC,NA,361,NA
21169,102121350,NA,UCLH TRISOMY 18 SCREEN RISK ESTIMATE (RATIO 2),NA,363,NA
21175,102121410,NA,UCLH TRISOMY 13 SCREEN RISK ESTIMATE (RATIO 2),NA,363,NA
624,1180000670,NA,ZLVIDS,NA,363,NA
11567,3042686,NA,ISOLATE UISO,NA,366,NA
11854,3042978,NA,PLEASE NOTE TIPA,NA,373,NA
12070,3043201,NA,RESULT EV3,NA,374,NA
23460,118000059,NA,SV INDEX,NA,375,NA
623,1180000669,NA,ZLVIDD,NA,377,NA
1027,1181000015,NA,LVIDSINDEX,NA,378,NA
582,1180000627,42529424,STJ,NA,379,NA
12151,3043283,NA,TESTED BY ITRS,NA,379,NA
21323,5569,NA,WINPATH LABORATORY COMMENT,NA,380,NA
23562,8971,NA,T2MR PCR RESULT,NA,381,NA
871,1180010038,NA,LDCA,NA,385,NA
870,1180010037,3034200,LVOTD,NA,385,NA
961,1180011056,3000351,BSA,NA,385,NA
23493,118000095,NA,RVBASE,NA,385,NA
11756,3042880,NA,PLEASE NOTE MPXZ,NA,386,NA
1015,1181000003,3037208,LAAREA,NA,388,NA
21571,5838,NA,SAMPLE REJECTED,NA,389,NA
11676,3042799,NA,SPECIMEN TYPE AFBS,NA,391,NA
12154,3043286,NA,ITRACONAZOLE LEVEL MG/L ITRR,NA,393,NA
11830,3042954,NA,LABORATORY COMMENT ROLC,NA,395,NA
850,1180010014,46236807,MVVC,NA,395,NA
1036,1181000024,NA,RVS ',NA,396,NA
21095,5412,NA,HISTORIC COMMENT,NA,396,NA
861,1180010028,NA,PVPG,NA,397,NA
11817,3042941,NA,AMOEBIC CAP,NA,402,NA
1046,1181000034,NA,UCLH CV ECHO AORTA STJ INDEX,NA,404,NA
581,1180000626,NA,SINUS,NA,404,NA
582,1180000627,42529424,STJ,NA,409,NA
83,1089,NA,ISOLATE ISOLATE,NA,409,NA
11621,3042743,NA,CLINICAL COMMENT FCCC,NA,413,NA
591,1180000636,3023614,LASIZE,NA,414,NA
15187,4843,NA,PFA1,NA,415,NA
1031,1181000019,NA,RVOTATPVANNULUS,NA,415,NA
579,1180000624,46236798,LAVOL,NA,416,NA
83,1089,NA,ISOLATE ISOLATE,NA,418,NA
23461,118000060,NA,SV,NA,418,NA
1021,1181000009,21494004,IVCEXPIRA,NA,421,NA
7124,1812103,NA,PV PV,NA,421,NA
11641,3042763,NA,LABORATORY COMMENT RCOM,NA,422,NA
584,1180000629,3005133,AOASC,NA,422,NA
83,1089,NA,ISOLATE ISOLATE,NA,424,NA
21090,5407,NA,HISTORIC HEV NEG REQUIRED,NA,426,NA
23824,304040043,NA,WINPATH INTERIM CULTURE REPORT,NA,427,NA
130,1173,NA,PEF % OF PRED (SITTING),NA,429,NA
132,1175,NA,VC (SITTING),NA,432,NA
12631,3043773,NA,CULTURE CULT,NA,434,NA
20567,1511,NA,HBF,NA,434,NA
